185307,8765257
185307,24857
185307,4857257
185307,1753307
185307,6828757
185307,394757
185307,394807
185307,8773607
185307,394857
185307,394707
185307,8864907
398107,188007
398107,398457
398107,398557
398107,102907
398107,124907
399057,102907
399057,8765257
399057,8765357
399057,3308757
399057,8585157
440057,718757
440057,3184757
440057,15107
440057,428357
440057,440107
440057,440157
440057,124907
440057,789757
440057,440207
442607,1029207
442607,5904007
442607,673657
442607,8765357
442607,263057
442607,653907
442607,38007
442607,789757
442607,7447607
442607,4575657
442607,8785107
442607,8875757
442607,219557
442607,2239557
442607,7572557
442607,442657
442607,4416507
442607,86007
442607,8875807
442607,33757
63807,8880707
63807,1875657
63807,256457
63807,526157
63807,8880757
63807,188007
63807,684107
63807,8880807
63807,8475507
63807,451757
63807,1197057
63807,717757
63807,124907
63807,8880857
63807,684307
63807,451807
63807,8762957
63807,8880907
63807,701607
63807,4122757
63807,451907
63807,8035057
63807,789757
63807,4822207
63807,710157
63807,416057
63807,8810907
63807,8880957
63807,8802157
456157,1097907
456157,225907
456157,456207
456157,656207
456157,185657
456157,8779557
456157,8795157
456157,8770007
456157,456257
456157,8882157
456157,3308607
456157,8814907
456157,8765057
456157,8762957
456157,188707
456157,8764407
456157,59957
456157,8765007
456157,8779507
456157,2778357
456157,8773957
456157,1791607
456157,567507
523607,198557
523607,52407
523607,8886057
523607,8765707
523607,15357
523607,789757
523607,124907
527357,8888407
527357,1184757
527357,527407
527357,524957
527357,8888457
527357,3457157
527357,338157
527357,8888507
527357,397457
527357,8767857
527357,124907
527357,8770807
527357,4497557
527357,8888557
527357,8770707
527357,8771007
527357,706807
527357,8888607
527357,8772807
527357,8789057
527357,8815257
527357,8815207
527357,8888657
527357,8770757
527357,527457
527357,1714407
527357,1251657
527357,8766707
527357,2263007
527357,8888707
527357,8786907
527707,102907
527707,188707
527707,124907
149507,5746157
81407,24757
81407,8765357
81407,6524457
81407,782107
81407,185657
81407,188707
81407,1086007
81407,102907
81407,8891657
81407,132407
81407,188007
81407,717607
81407,15107
81407,645257
81407,36707
81407,8777257
81407,8767607
81407,2329357
81407,7836057
81407,8043807
81407,533307
81407,1036857
81407,8891707
81407,992307
81407,124907
533557,124907
534657,8892507
534657,8835907
534657,8778207
534657,219057
534657,534707
534657,8780007
534657,2912507
534657,736207
534657,8825857
534657,8820107
534657,893607
534657,8765657
534657,8762957
534657,8812257
534657,8892557
534657,8767257
534657,8780657
534657,124907
534657,8810357
534657,1226457
534657,8767357
535457,188007
535457,8765057
535457,124907
535557,1171357
535557,8893257
535557,535807
535557,18407
535557,789757
535557,535907
535557,4375807
535557,8893307
150057,102907
150057,673657
150057,789757
120107,3236807
120107,8894007
120107,5691107
120107,142107
120107,8894057
120107,82557
120107,535207
120107,8785057
120107,2395257
120107,8894107
120107,8894157
120107,34007
120107,8894207
120107,1220757
120107,84407
120107,5470557
120107,492357
120107,921207
120107,8894257
120107,8836707
120107,8887207
120107,1817407
120107,8894307
120107,65207
120107,607
120107,428157
120107,6819207
120107,8894357
120107,2800107
120107,537457
120107,6624657
120107,43107
120107,8894407
120107,176607
120107,4525457
120107,35857
120107,1753657
120107,4701907
120107,8765257
120107,8773607
120107,8767507
120107,8775207
120107,8894457
120107,1504557
563507,8831757
563507,8850257
563507,102907
151557,124907
151557,8765257
479207,5803257
479207,102907
594107,102907
594107,8764407
594107,124907
594307,8765007
594307,102907
594307,188707
594307,8814907
605807,2824957
605807,718757
605807,8765057
605807,8762957
605807,3175707
605807,18407
605807,8767257
605807,124907
607107,8843257
611107,8765057
593307,130807
593307,227107
593307,2897307
593307,918307
593307,227457
593307,128807
593307,227507
593307,102907
593307,188707
593307,240507
593307,8916657
593307,17057
593307,113307
593307,456357
593307,1444807
617057,88707
617057,789757
617057,53707
617057,8917057
617057,726257
617057,188707
617057,617157
617057,8917107
617057,2059457
617057,206107
617057,617207
624607,8804107
626457,8764407
626457,124907
626457,102907
626457,188707
8920407,8475507
635207,124907
556157,1659807
556157,528107
556157,403957
556157,407507
652457,102907
656707,124907
656707,1315307
656707,40357
656707,1577057
957,4322357
957,671107
957,8934507
957,8765357
957,8783657
957,79257
957,293107
957,16157
957,6957
957,673657
957,8854957
957,666007
957,1779257
957,666057
957,1509857
667607,102907
682307,557057
682307,8764407
682307,3619707
682307,124907
682307,2824957
682307,2912507
682307,8762957
682307,102907
682307,188707
683907,1576507
683907,8763507
683907,102907
683907,8762957
683907,124907
138457,1275307
138457,2649807
138457,188007
138457,562507
138457,718757
138457,996207
138457,15107
138457,185657
138457,8785057
138457,8779507
138457,1197107
138457,8814907
138457,5924107
138457,8942657
138457,188707
138457,8475507
138457,124907
138457,8765057
138457,3308757
138457,8764407
138457,8770007
138457,8779557
138457,724357
138457,8765657
138457,8762957
138457,8765007
138457,3308607
2751807,188707
728907,5355757
728907,188707
728907,102907
733407,124907
733407,102907
736457,124907
738007,3577057
738007,8765357
738007,8765257
738007,3318157
746607,2912507
495707,8956557
495707,8868857
495707,8769507
495707,747207
495707,8771007
495707,3228007
752257,7157657
752257,86707
752257,8776607
752257,8959407
752257,8767257
752257,277857
490107,102907
786057,2047957
786057,8960357
793057,5315257
793057,8962107
793057,8962157
793057,8962207
793057,3627357
793057,8765007
793057,8765057
793057,1130357
793057,4615457
793057,619257
793057,793107
793057,8763507
793057,3365507
793057,102907
793057,188707
793057,8962257
793057,793157
793057,1197107
793057,793207
793057,3308607
793057,8962307
793057,7975807
793057,4384757
793057,8962357
793057,8962407
793057,8765707
793057,2824957
793057,1576507
793057,8475507
793057,8585157
793057,8764407
793057,8765657
793057,3308757
793057,5355757
793057,3318157
793057,8762957
793057,4375807
793057,2912507
793057,793257
793057,194857
793057,124907
793357,8781057
793357,4728057
496357,8964207
496357,8475507
496357,8764407
496357,8765657
496357,3308757
496357,8585157
496357,2824957
496357,1576507
496357,2912507
496357,8847107
496357,8964257
496357,1226807
496357,8836707
496357,8964307
496357,8964357
496357,8964407
496357,8964457
496357,8964507
496357,1588857
496357,8950657
496357,8964557
496357,1797907
496357,8394357
496357,6931907
496357,891107
496357,669757
496357,8964607
496357,8906307
496357,8964657
496357,8964707
496357,1974607
496357,2766307
496357,8964757
496357,7438057
496357,4375807
496357,8762957
496357,124907
496357,5803257
496357,262607
496357,188707
496357,102907
496357,8765257
496357,789757
496357,8765357
496357,8765707
496357,1659807
240457,15057
240457,8966857
240457,1936907
240457,7157657
240457,236357
240457,8475507
240457,78107
240457,53857
240457,3175707
240457,18407
240457,124907
12657,4380457
12657,130807
12657,8767257
12657,895757
12657,709857
12657,34607
12657,1168107
12657,15107
12657,8765707
12657,188007
12657,2912507
12657,335707
12657,102907
12657,8967157
12657,132407
12657,260707
12657,19657
12657,8777257
12657,387607
12657,636257
12657,8767807
12657,1251657
12657,8511107
12657,49107
12657,8967207
12657,425457
12657,8775007
12657,895807
12657,718757
12657,188707
12657,673657
12657,48307
12657,1043257
12657,895857
12657,6407
12657,1614657
12657,1010557
12657,124907
12657,2133207
12657,585607
12657,8967257
12657,789757
12657,428157
860057,102907
860057,8762957
860057,124907
860057,8767357
897707,7450057
897707,897757
897707,155857
897707,897807
897707,8968157
897707,897857
897707,42407
897707,605207
897707,124907
897707,4728057
897707,897907
697507,137607
697507,15107
697507,8786307
697507,8820857
697507,448607
697507,4251107
697507,132407
697507,898957
697507,124907
697507,327357
227607,33907
227607,122557
227607,3995107
227607,15107
227607,8969757
227607,287457
227607,379857
227607,34557
227607,124907
227607,697007
227607,287657
227607,102907
227607,789757
227607,149007
903757,8970907
903757,8769507
903757,8765357
903757,8765257
861307,102907
861307,188707
861307,8764407
861307,8475507
861307,4375807
906257,8765257
906257,5803257
864607,188007
864607,8765007
864607,8762957
864607,124907
864607,933007
864607,8778257
864607,3308607
864707,102907
864707,188707
940557,3171657
940557,188707
940557,8984057
940557,789757
941257,942957
941257,8819457
941257,8777957
941257,2380807
941257,8984507
941257,1522157
941257,294807
941257,755557
941257,8810857
941257,759657
950857,124907
868457,76257
868457,102907
868457,188707
955157,188707
955157,102907
955807,191557
955807,955907
955807,671807
955807,445107
955807,5803257
955807,1636957
872307,8990157
872307,958807
872307,1557007
872307,645407
872307,8778507
872307,102907
872307,188707
872307,8475507
872307,571807
872307,8773257
872307,1659807
872307,854657
872307,8765007
872307,24857
872307,8248557
872307,124907
872307,8767257
872307,8764407
962007,8762957
917407,8992007
917407,963207
917407,15357
917407,1659807
917407,963257
917407,124907
917407,8992057
917407,8764407
917407,8475507
985107,8996307
985107,8763507
985107,8475507
985107,8765657
985107,8762957
985107,124907
992507,8475507
992507,8762957
992507,124907
992507,102907
188357,673657
188357,994507
188357,8765257
188357,144207
188357,9000507
188357,37607
188357,15107
878257,1659807
878257,2912507
878257,188707
878257,102907
878257,124907
878257,8762957
878257,8692407
878257,8765007
1001807,8762957
1001807,6940807
1007757,8778007
1007757,2133207
1007757,4436507
1007757,2824957
1007757,8772657
1007757,8802907
1007757,5803257
826857,46357
826857,46057
826857,8762957
826857,102907
826857,2619157
826857,107057
826857,291207
826857,32107
826857,160607
826857,160657
826857,291157
826857,1011157
826857,7446907
826857,160757
826857,9008957
826857,6751657
826857,6756707
826857,601507
826857,8765707
826857,9009007
826857,1440807
826857,124907
23407,1018707
23407,8765757
23407,64907
23407,113907
23407,53207
23407,449607
23407,635957
23407,1714407
23407,1659807
23407,8778207
23407,1018757
23407,8797657
23407,8784657
23407,9014757
23407,8764407
23407,8765707
23407,8810357
23407,121857
23407,60307
23407,8765007
23407,15107
23407,8769657
23407,8813357
23407,7023707
23407,9014807
23407,8543307
23407,55057
23407,8837757
23407,8765057
23407,1018807
23407,9014857
23407,1253707
23407,3321507
23407,673657
23407,124907
23407,9014907
23407,8826757
23407,38207
23407,102907
23407,18407
9017157,102907
1023707,15107
1023707,8765357
1023707,1220757
1024157,15107
1024157,102907
1024157,379357
1024157,188007
1024157,188707
1028407,673657
1028407,188707
1028407,8765357
1028407,789757
1028407,8765257
1031457,8763507
1031457,16857
1031457,188707
1031457,102907
1031457,8765257
1031457,789757
1031457,8765357
973957,782107
973957,15107
973957,186857
973957,8475507
973957,1006407
973957,188707
973957,2693557
973957,3646507
973957,1039957
973957,13007
973957,9025557
973957,8764407
138757,124907
138757,9025657
138757,188007
706907,718757
706907,8767257
706907,1043007
706907,1043057
706907,124907
151307,8767357
151307,124907
151307,102907
151307,188707
1045307,124907
1045307,102907
1045307,188707
1048107,8765057
1048107,8764407
1048107,188707
693307,5757157
693307,2824957
693307,8766707
693307,124907
78857,130557
78857,79207
78857,3986457
78857,1052807
78857,130807
78857,2956207
78857,129107
78857,78057
78857,131607
78857,2641557
78857,78757
78857,129507
78857,106357
78857,92207
78857,108757
78857,1052857
78857,87207
78857,918307
78857,79257
78857,9030007
78857,8257207
78857,735057
78857,3327457
78857,5365007
78857,1019557
78857,1053007
78857,79957
78857,2796057
78857,386257
78857,78957
78857,23457
78857,109057
78857,2958057
78857,130657
78857,242557
78857,129457
78857,78107
78857,451157
78857,407857
78857,1444807
78857,1053107
78857,2824957
78857,132257
78857,288207
169707,8801257
169707,134507
169707,84157
169707,8771457
169707,4107057
169707,8765257
169707,8765357
169707,8475507
169707,8765057
169707,3428157
169707,71307
169707,9030807
169707,740257
169707,8762957
169707,5428107
169707,124907
152307,3321507
152307,8765757
152307,673657
152307,1576507
152307,2824957
152307,188707
152307,102907
152457,699607
152457,734657
70857,476057
70857,1370107
70857,5802907
70857,627707
70857,1233957
70857,2668907
70857,381807
70857,9032357
70857,4630307
70857,1060857
70857,2936707
70857,1419807
70857,739757
70857,1133207
70857,2285207
70857,800857
70857,698907
70857,9032407
70857,731757
70857,61057
70857,8854007
70857,52407
70857,78957
70857,186857
70857,144207
70857,2265007
70857,1060907
70857,2020457
70857,551857
70857,70907
70857,36257
70857,9032457
70857,200007
70857,7886807
70857,1060957
70857,1453107
70857,939357
70857,565207
70857,9032507
836507,5582607
1069907,9037657
1069907,124907
1069907,8765707
1069907,52407
481957,8787707
481957,1576507
481957,2912507
481957,2824957
481957,789757
481957,8765357
481957,8767357
481957,188707
481957,102907
714957,2632057
1095857,102907
841757,8822407
841757,102907
841757,188707
420907,225557
420907,102907
420907,4814557
420907,229807
420907,9047207
420907,422007
420907,718757
420907,124907
1096707,947207
1098457,102907
1098457,8763507
695357,15107
695357,718757
1160607,673657
1160607,15107
1160607,188707
1160607,102907
1162107,188707
1164807,9070307
1164807,8777257
1164807,557057
1174107,9072507
487957,9073707
487957,2824957
487957,2912507
487957,8765707
487957,1576507
487957,102907
487957,188707
487957,8762957
487957,4375807
487957,124907
404707,1547907
404707,1704507
404707,2392307
404707,1151907
404707,109557
404707,789757
404707,1193157
404707,7524757
1198157,8762957
1198157,2824957
1200807,8767257
1200807,8767357
1200807,1576507
1200807,102907
1200807,8905507
1200807,124907
1079057,18407
1079057,1275307
1079057,1201607
1079057,185657
1079057,15107
1079057,8475507
1079057,188707
1079057,5924107
1079057,188007
1079057,124907
1079057,8765057
854557,102907
854557,188707
917157,188707
917157,1659807
917157,189557
917157,1203057
795007,2133207
795007,124907
795007,8779707
795007,9086357
795007,665507
795007,352157
795007,2951957
795007,9086407
401207,8810357
401207,124907
401207,102907
705007,102907
1108407,1102007
1108407,4803007
1108407,1354507
1108407,56157
1108407,1233907
1108407,8949657
1108407,8887207
1108407,9091107
1108407,1753307
1108407,5904007
1108407,3339707
1108407,8998207
1108407,9091157
1108407,8817457
1108407,219557
1108407,9091207
1108407,8790907
1108407,8916607
1108407,1443507
1108407,1692807
1108407,8767257
1108407,1049257
1108407,1233957
1108407,8511107
1108407,789757
1108407,1710157
1108407,294857
1108407,8835407
1108407,9091257
1108407,1210107
1108407,5707
1108407,3433057
1108407,124907
1108407,9091307
405357,1235357
405357,30607
405357,375107
405357,4124557
405357,1235407
405357,399107
405357,9092407
405357,188707
405357,8771007
405357,629557
405357,9092457
405357,1235507
405357,2772457
405357,154207
405357,1235457
405357,9092507
405357,620007
405357,1235557
405357,1286407
405357,1235607
405357,685157
405357,1235657
405357,9092557
405357,1235707
405357,552107
405357,1235757
405357,1020707
405357,9092607
405357,1235807
405357,29107
405357,673657
405357,8274257
405357,794857
405357,8766707
405357,9092657
718807,15107
718807,960557
718807,66257
718807,8809257
718807,8983107
901407,124907
901407,1239907
1278507,571807
1278507,645257
1278507,124907
58857,8475507
58857,1280107
58857,124907
58857,1280157
860457,102907
860457,188707
861007,102907
861007,188707
861157,963257
861157,3937757
861157,8764407
861157,1659807
861157,124907
861157,8762957
861157,102907
861157,188707
1290657,124907
1290657,15107
1302507,188707
1302507,102907
100907,561907
100907,8777957
100907,1303407
100907,2220657
100907,1303457
100907,8784657
100907,1522157
100907,2213807
100907,121857
100907,8767257
100907,214407
100907,1303507
100907,124907
1310057,9106407
1310057,124907
1310057,8764407
865157,5803257
865157,262607
865157,8763507
865157,3365507
865157,188707
865157,102907
1311107,124907
1311107,102907
1311107,188707
867057,1316207
867057,188707
1329657,188707
1329657,124907
1330507,124907
1330507,8778257
1330507,8765657
1330507,1330557
1330507,5769357
1330507,71307
1330507,9021057
1330507,8778507
1330507,8764407
1330507,8782207
1330507,722607
1330507,8765007
1330507,9114207
1330507,8237307
1330507,8809957
1330507,8770007
1330507,8814907
1330507,1330657
1330507,8475507
1330507,8762957
1330507,9114257
1330507,263057
1330507,16607
1330507,162957
1330507,811257
870907,163757
870907,8765707
870907,124907
870907,8764407
870907,8771957
870907,1335707
870907,301507
870907,8765657
870907,3308757
870907,2503007
870907,8765007
870907,8765057
870907,188707
870907,102907
870907,8767257
870907,1659807
870907,1335757
870907,673657
870907,8762957
870907,4375807
870907,8475507
870907,16857
870907,9116157
1336257,8778507
1336257,8475507
1336257,8765757
1336257,673657
1336257,5803257
1336257,1576507
1336257,8765357
1336257,1220757
1336557,124907
1336557,188707
1336557,102907
1345457,8768907
1347907,5736757
1352757,102907
876807,68957
876807,9125157
876807,1971557
876807,1971757
876807,1971707
876807,927207
876807,1354757
876807,1709657
876807,3237207
876807,115657
876807,2219957
876807,9125207
876807,1354707
876807,927507
876807,1354857
876807,926757
876807,1354557
876807,1354807
876807,3237507
876807,9125257
876807,8276457
876807,6621057
876807,1354907
876807,9125307
876807,927257
876807,5001807
876807,3411857
876807,188707
876807,102907
876807,1355007
876807,9125357
876807,1763057
876807,1355057
876807,926957
876807,3507
876807,1355107
1356557,102907
19707,220507
19707,134607
19707,1357557
19707,665107
19707,19807
19707,113907
19707,963357
19707,227357
19707,607
19707,1025307
19707,191807
19707,188707
19707,19857
19707,35957
19707,718757
19707,188007
19707,90057
19707,8817957
19707,1190307
19707,898257
19707,703907
19707,880257
19707,3175707
19707,2912507
19707,1128657
19707,113357
19707,8803707
19707,1357657
19707,129507
19707,2862057
19707,38207
19707,102907
1358557,102907
1358557,188707
1359307,124907
658207,40357
658207,985807
658207,185657
658207,2184807
658207,3433057
658207,8778957
658207,2824957
658207,9133107
658207,3937757
658207,8773957
658207,8707
658207,124907
658207,2912507
658207,3290057
658207,188707
1367007,8997807
1367007,216557
1367007,1367057
1367007,8777257
1367007,1659807
1367007,1367107
1367007,1367157
1367007,1367207
1367007,397157
1367007,1367307
1367007,1367357
1367007,1022157
1367007,386107
1367007,1367457
1367007,1367507
1367007,1002457
1367007,1367557
148507,9133207
148507,188707
148507,61107
148507,2763457
148507,102907
1220107,789757
1220107,124907
1220107,188707
1370057,1444807
149057,102907
149057,188707
149257,9138907
149257,8762957
149707,9141007
149707,8766707
149707,188707
149707,4375807
149707,9141057
149707,3987007
149707,8824907
149707,9141107
149707,9141157
149707,124907
1126607,102907
1126607,124907
1126607,8765057
1126607,18407
149857,2912507
149857,188707
149857,102907
137057,102907
137057,188707
137057,951257
137057,1381657
137057,547857
137057,9142057
137057,37557
137057,8771457
137057,8781757
137057,3062507
137057,8765357
137057,789757
137057,8765257
137057,1381707
137057,1329557
137057,1659807
137057,16857
137057,2912507
137057,2824957
137057,8765707
137057,1576507
137057,11157
137057,9142107
137057,235657
137057,1381807
137057,9657
137057,8802557
289557,9142807
289557,15107
289557,289607
289557,718757
289557,47407
289557,219557
289557,1220757
289557,628907
289557,557
289557,3457
289557,551857
289557,264607
289557,2171257
289557,2323457
289557,19057
289557,444357
289557,2007957
289557,4276907
289557,9087857
289557,1949907
289557,1020157
1019157,3365507
1019157,8475507
1019157,8778957
1019157,8767257
1019157,8765707
1019157,124907
1019157,4457857
1019157,8765657
150157,102907
73957,7053907
73957,9012507
73957,124907
73957,8762957
73957,4375807
73957,102907
73957,188707
150507,188707
150507,102907
151257,538607
151257,220507
151257,1119807
151257,782107
151257,562507
151257,188007
151257,2460157
151257,3145657
151257,102907
151257,188707
151257,15107
151257,718757
151257,9148557
151257,36457
151257,124907
1394107,80457
151507,188707
151507,102907
1419957,435707
1419957,435207
1419957,1420007
1419957,437357
1419957,435057
1419957,124907
1419957,2912507
1422057,124907
1422057,188707
1422107,1302607
107507,3034257
107507,710857
107507,39907
108457,246807
108457,785757
108457,407057
1426407,1426457
1426407,124907
19207,131307
19207,1020157
19207,3148407
19207,188707
836607,5355757
1433457,8858757
1433457,268257
1433457,3406207
1433457,2357457
1433457,265007
1433457,433307
1433457,614457
1433457,1433507
1433457,1170707
1433457,1749057
1433457,9157407
1433457,76407
1433457,71807
1433457,629507
1433457,55457
1433457,55307
1433457,2884657
1433457,11157
1433457,16257
1433457,9807
1433457,2001507
1433457,1433557
1433457,2001457
1433457,6790657
1433457,789757
1433457,593757
1433457,3364557
1433457,629857
325607,9157607
325607,124907
325607,102907
325607,3321507
325607,673657
1447757,188707
1447757,9166057
1447757,3984307
1452707,124907
101557,1445257
101557,1453057
101557,101607
101557,15207
101557,188707
101557,1453107
842057,102907
1454507,8764407
1454507,124907
1455057,8804107
1455057,8862757
1455057,1041607
1455057,8784657
208107,1797907
208107,9170557
208107,1456357
208107,3028657
208107,8767107
208107,4672807
208107,84007
208107,8768107
208107,301657
208107,8776607
208107,8824957
208107,8767357
208107,1456407
208107,4403557
208107,729207
208107,1875007
208107,1330557
208107,9170607
208107,24857
208107,8781307
208107,8806557
208107,8765257
208107,673657
208107,5924107
208107,236357
208107,1659807
208107,48307
208107,8765007
208107,648307
208107,5883857
208107,443757
208107,1456457
208107,1156007
208107,1251657
208107,18407
208107,7157657
208107,5795957
208107,8762957
208107,124907
1489207,718757
1489207,746707
1489207,1701657
917207,259257
917207,1489957
917207,2422407
917207,124907
848057,8765707
848057,102907
848057,188707
848057,124907
848057,8762957
848057,4375807
1112907,8767357
1112907,789757
1112907,8765357
1112907,8840107
661757,188707
661757,1517507
852957,673657
852957,102907
852957,188707
852957,8767357
854057,970007
854057,2912507
854057,9194257
854057,231107
854057,8991957
854057,668507
854057,219557
1551707,188707
1552607,8797807
1552607,1552657
1552607,7752757
1552607,9195607
1552607,1552707
1558007,8786307
1558007,71307
1558007,5710457
1558007,43907
1171107,7099357
1171107,8925357
1171107,729007
1171107,565807
1171107,15107
1171107,1172407
1171107,188707
1171107,9199757
1171107,2396557
1171107,567857
1171107,947357
1171107,1559757
1171107,568157
859207,404907
859207,8765607
859207,3307
859207,9202307
859207,673657
859207,1050157
859207,602757
859207,124907
859207,3321507
859207,7524757
177807,8776607
177807,185657
177807,782107
177807,1838207
177807,8762957
177807,15107
177807,188007
177807,1564357
177807,8871157
177807,1025107
177807,33157
177807,8814007
177807,8827307
177807,8812257
177807,188707
177807,8775007
177807,1119807
177807,9202757
177807,2824957
177807,1226457
177807,15057
177807,8773257
177807,718757
177807,9202807
177807,129257
177807,7055157
177807,9202857
177807,2133207
177807,9147757
177807,124907
177807,8765057
177807,5924107
177807,3435457
177807,1154507
177807,8836407
177807,8896857
177807,9202907
177807,3203107
21357,254607
21357,1567307
21357,1567357
21357,1567407
21357,253907
21357,1361107
857457,8765057
857457,8765007
857457,2833657
376607,645257
376607,782107
376607,543457
376607,538607
376607,188007
376607,1119807
376607,562507
376607,15107
376607,2912507
376607,8778507
376607,718757
376607,8765707
376607,188707
376607,102907
376607,3365507
376607,1576507
376607,8765007
376607,8475507
376607,8585157
376607,124907
376607,8764407
376607,8762957
376607,4375807
857757,7048457
857757,102907
493457,2683057
493457,8972457
493457,124907
493457,15057
493457,37557
492057,7524757
492057,188707
492057,1220757
492057,8872707
492057,124907
492057,117357
1151207,1220357
1151207,56157
1151207,3517607
1151207,188707
1151207,15107
1151207,550507
1151207,9211607
1151207,1581607
1151207,8904457
1151207,1021457
1151207,782107
1151207,124907
1151207,1659807
1151207,16857
492957,160107
492957,1094507
492957,1604507
492957,103357
492957,8889557
492957,9215407
492957,9215457
492957,9215507
492957,9215557
492957,5471007
492957,386807
492957,441557
492957,9215607
492957,296907
492957,5803257
492957,102907
492957,188707
492957,1220757
492957,8765257
492957,8765357
492957,789757
1262907,9217507
1262907,8764407
1262907,102907
1262907,188707
1262907,8770007
1262907,8762957
1127557,124907
1613707,188707
862207,185657
862207,3588607
862207,1294257
862207,219557
862207,4702557
862207,8765357
697757,214407
697757,124907
1617207,665057
1617207,9220957
1617207,8765107
1617207,8825857
1617207,124907
863107,102907
34607,1220757
34607,1379407
34607,61057
34607,1626907
34607,4657
34607,13607
34607,412257
34607,71307
34607,186857
34607,2349457
34607,8778507
34607,36257
34607,15057
34607,188007
34607,613507
34607,9222757
34607,684407
34607,1207
34607,15107
34607,79157
34607,289807
34607,79257
34607,1199057
34607,1048357
34607,621207
34607,200257
34607,1629307
34607,70957
34607,1629407
34607,1682457
34607,45457
34607,547357
34607,1629757
34607,548007
34607,789757
34607,136357
34607,1629607
34607,9607
34607,11607
34607,12207
1630457,8765357
496707,1659807
496707,9228457
496707,9072157
496707,8767357
496707,8475507
496707,8764407
496707,8585157
496707,8765657
496707,3308757
496707,124907
496707,8762957
496707,102907
496707,188707
496707,2824957
496707,1220757
1645957,188707
497357,2912507
497357,8793657
497357,9230107
497357,8798207
497357,1331607
497357,8778207
497357,8804857
497357,8835607
497357,1025107
497357,8779707
497357,923007
497357,1220757
497357,188707
497357,102907
497357,8767357
497357,8762957
497357,4375807
497357,1576507
497357,8765707
497357,3308757
497357,5803257
497357,262607
497357,3365507
497357,8765257
497357,8765357
497357,789757
497357,2824957
1438457,1657357
1438457,124907
869207,8463257
869207,1658057
869207,8765757
869207,8763507
498857,37607
498857,8762957
498857,4375807
498857,8585157
498857,3308757
498857,8765657
498857,8767357
498857,5803257
498857,188707
498857,102907
498857,8765357
498857,789757
498857,8765257
498857,2912507
498857,8765707
498857,2824957
498857,8765757
498857,3321507
498857,673657
1661707,188707
1664557,673657
871657,8765057
871657,8765007
871657,789757
871657,9235457
871657,1659807
871657,8475507
871657,8764407
871657,8762957
871657,124907
871657,262607
871657,188707
871657,673657
1667707,789757
1668657,124907
1668657,8475507
1668657,5803257
1668757,8765057
1668757,1251657
1668757,2912507
1668757,8764407
1668757,8475507
1668757,124907
1222607,9240007
1222607,24857
1222607,134757
1222607,1671357
1222607,627457
1222607,593757
1222607,65007
1222607,452157
1222607,1018757
1222607,1671407
1222607,450207
1222607,527007
1222607,673657
1222607,8767957
1671557,673657
1671557,102907
1673307,789757
1673307,124907
1674757,8762957
1674757,124907
1674757,102907
1674757,188707
502907,2912507
502907,102907
502907,188707
502907,124907
502907,8762957
1676307,124907
1676307,2912507
1676307,2824957
505157,9160857
505157,8718257
505157,9242657
505157,1676557
